COD_EST,FECHA,T_MED,LLUVIA
AL008,2014-03-04T00:00:00,4.509625,0
AL008,2014-03-05T00:00:00,8.008416,0
AL008,2014-03-06T00:00:00,8.565667,0
AL008,2014-03-07T00:00:00,6.519417,0
AL008,2014-03-08T00:00:00,5.632792,0
AL008,2014-03-09T00:00:00,5.602083,0
AL008,2014-03-10T00:00:00,4.257875,0
AL008,2014-03-11T00:00:00,6.053792,0
AL008,2014-03-12T00:00:00,3.967666,0.4
AL008,2014-03-13T00:00:00,5.041209,0
AL008,2014-03-14T00:00:00,5.102792,0
AL008,2014-03-15T00:00:00,8.376459,0
AL008,2014-03-16T00:00:00,11.1185,0
AL008,2014-03-17T00:00:00,11.00271,0
AL008,2014-03-18T00:00:00,12.716,0
AL008,2014-03-19T00:00:00,8.684501,0
AL008,2014-03-20T00:00:00,9.182626,1
AL008,2014-03-21T00:00:00,11.20063,0
AL008,2014-03-22T00:00:00,11.04667,0
AL008,2014-03-23T00:00:00,7.954085,0
AL008,2014-03-24T00:00:00,8.141957,0
AL008,2014-03-25T00:00:00,8.572625,1.4
AL008,2014-03-26T00:00:00,4.388251,7.4
AL008,2014-03-27T00:00:00,5.934666,0
AL008,2014-03-28T00:00:00,5.544918,0
AL008,2014-03-29T00:00:00,6.806416,0.2
AL008,2014-03-30T00:00:00,6.898834,0
AL008,2014-03-31T00:00:00,9.195,0
AL008,2014-04-01T00:00:00,8.613875,0
AL008,2014-04-02T00:00:00,8.993333,0
AL008,2014-04-03T00:00:00,7.559584,0.6
AL008,2014-04-04T00:00:00,8.532998,0
AL008,2014-04-05T00:00:00,11.70883,0
AL008,2014-04-06T00:00:00,14.21304,0
AL008,2014-04-07T00:00:00,14.98687,0
AL008,2014-04-08T00:00:00,16.57579,0
AL008,2014-04-09T00:00:00,13.93992,0
AL008,2014-04-10T00:00:00,16.68833,0
AL008,2014-04-11T00:00:00,18.62959,0
AL008,2014-04-12T00:00:00,14.8,0
AL008,2014-04-13T00:00:00,12.99792,0
AL008,2014-04-14T00:00:00,11.52342,0
AL008,2014-04-15T00:00:00,13.62346,0
AL008,2014-04-16T00:00:00,16.64917,0
AL008,2014-04-17T00:00:00,16.19833,0
AL008,2014-04-18T00:00:00,18.15708,0
AL008,2014-04-19T00:00:00,16.04292,0
AL008,2014-04-20T00:00:00,11.20708,0
AL008,2014-04-21T00:00:00,10.47754,0
AL008,2014-04-22T00:00:00,11.58325,0
AL008,2014-04-23T00:00:00,13.50454,0
AL008,2014-04-24T00:00:00,13.75929,0
AL008,2014-04-25T00:00:00,9.54221,0
AL008,2014-04-26T00:00:00,13.81458,0
AL008,2014-04-27T00:00:00,15.11417,0
AL008,2014-04-28T00:00:00,16.84167,0
AL008,2014-04-29T00:00:00,18.88375,0
AL008,2014-04-30T00:00:00,18.8725,0
AL008,2014-05-01T00:00:00,17.04625,0
AL008,2014-05-02T00:00:00,16.72917,0
AL008,2014-05-03T00:00:00,12.62588,0
AL008,2014-05-04T00:00:00,13.66842,0
AL008,2014-05-05T00:00:00,14.00754,0
AL008,2014-05-06T00:00:00,16.09396,0
AL008,2014-05-07T00:00:00,19.25042,0
AL008,2014-05-08T00:00:00,17.26708,0
AL008,2014-05-09T00:00:00,17.11875,0
AL008,2014-05-10T00:00:00,18.69625,0
AL008,2014-05-11T00:00:00,21.87542,0
AL008,2014-05-12T00:00:00,18.35041,0
AL008,2014-05-13T00:00:00,16.87791,0
AL008,2014-05-14T00:00:00,12.86417,0
AL008,2014-05-15T00:00:00,12.50508,0
AL008,2014-05-16T00:00:00,11.50396,0
AL008,2014-05-17T00:00:00,11.12275,0
AL008,2014-05-18T00:00:00,11.54442,0
AL008,2014-05-19T00:00:00,16.22625,0
AL008,2014-05-20T00:00:00,16.11458,0
AL008,2014-05-21T00:00:00,13.87542,0
AL008,2014-05-22T00:00:00,12.20833,0
AL008,2014-05-23T00:00:00,13.79296,0
AL008,2014-05-24T00:00:00,11.28454,0.2
AL008,2014-05-25T00:00:00,12.89758,1.8
AL008,2014-05-26T00:00:00,14.50221,0
AL008,2014-05-27T00:00:00,13.78692,0
AL008,2014-05-28T00:00:00,14.22167,0
AL008,2014-05-29T00:00:00,16.48708,0
AL008,2014-05-30T00:00:00,18.37292,0
AL008,2014-05-31T00:00:00,12.88667,9.4
AL008,2014-06-01T00:00:00,11.80583,0
AL008,2014-06-02T00:00:00,15.105,0
AL008,2014-06-03T00:00:00,18.87333,0
AL008,2014-06-04T00:00:00,20.7675,0
AL008,2014-06-05T00:00:00,19.56875,0
AL008,2014-06-06T00:00:00,21.97292,0
AL008,2014-06-07T00:00:00,20.48875,0
AL008,2014-06-08T00:00:00,21.77,0
AL008,2014-06-09T00:00:00,21.30458,0
AL008,2014-06-10T00:00:00,19.97167,0
AL008,2014-06-11T00:00:00,19.75666,0
AL008,2014-06-12T00:00:00,20.04417,0
AL008,2014-06-13T00:00:00,21.30792,0
AL008,2014-06-14T00:00:00,24.425,0
AL008,2014-06-15T00:00:00,21.03958,0
AL008,2014-06-16T00:00:00,16.06583,17.8
AL008,2014-06-17T00:00:00,15.56375,2.8
AL008,2014-06-18T00:00:00,19.75167,0
AL008,2014-06-19T00:00:00,18.58875,0.2
AL008,2014-06-20T00:00:00,18.76625,0
AL008,2014-06-21T00:00:00,20.3175,0
AL008,2014-06-22T00:00:00,19.40417,0.8
AL008,2014-06-23T00:00:00,19.16208,0.6
AL008,2014-06-24T00:00:00,15.8925,13.4
AL008,2014-06-25T00:00:00,15.6475,0
AL008,2014-06-26T00:00:00,19.43375,0
AL008,2014-06-27T00:00:00,20.57792,0
AL008,2014-06-28T00:00:00,23.30583,0
AL008,2014-06-29T00:00:00,21.11292,0
AL008,2014-06-30T00:00:00,19.65958,0
AL008,2014-07-01T00:00:00,21.885,0
AL008,2014-07-02T00:00:00,19.915,0
AL008,2014-07-03T00:00:00,17.59291,0
AL008,2014-07-04T00:00:00,20.20541,0
AL008,2014-07-05T00:00:00,21.13667,0
AL008,2014-07-06T00:00:00,21.51,0
AL008,2014-07-07T00:00:00,20.89208,0
AL008,2014-07-08T00:00:00,19.94333,0
AL008,2014-07-09T00:00:00,20.37583,0
AL008,2014-07-10T00:00:00,19.8225,0
AL008,2014-07-11T00:00:00,21.72709,0
AL008,2014-07-12T00:00:00,22.15792,0
AL008,2014-07-13T00:00:00,21.5525,0
AL008,2014-07-14T00:00:00,24.70459,0
AL008,2014-07-15T00:00:00,22.29875,0
AL008,2014-07-16T00:00:00,23.15167,0
AL008,2014-07-17T00:00:00,24.715,0
AL008,2014-07-18T00:00:00,26.23459,0
AL008,2014-07-19T00:00:00,24.1775,0
AL008,2014-07-20T00:00:00,20.18708,0
AL008,2014-07-21T00:00:00,20.5325,0
AL008,2014-07-22T00:00:00,22.28834,0
AL008,2014-07-23T00:00:00,24.47208,0
AL008,2014-07-24T00:00:00,24.79875,0
AL008,2014-07-25T00:00:00,23.27333,0
AL008,2014-07-26T00:00:00,22.54791,0
AL008,2014-07-27T00:00:00,23.74917,0
AL008,2014-07-28T00:00:00,26.2,0
AL008,2014-07-29T00:00:00,22.58667,0
AL008,2014-07-30T00:00:00,21.92166,0
AL008,2014-07-31T00:00:00,24.16292,0
AL008,2014-08-01T00:00:00,23.18792,0
AL008,2014-08-02T00:00:00,20.43958,0
AL008,2014-08-03T00:00:00,21.77708,0
AL008,2014-08-04T00:00:00,22.72375,0
AL008,2014-08-05T00:00:00,23.39959,0
AL008,2014-08-06T00:00:00,22.71542,0
AL008,2014-08-07T00:00:00,24.88208,0
AL008,2014-08-08T00:00:00,24.53625,0
AL008,2014-08-09T00:00:00,24.88375,0
AL008,2014-08-10T00:00:00,26.4325,0
AL008,2014-08-11T00:00:00,25.14333,0
AL008,2014-08-12T00:00:00,24.35833,0
AL008,2014-08-13T00:00:00,24.90958,0
AL008,2014-08-14T00:00:00,20.95708,0
AL008,2014-08-15T00:00:00,21.27208,0
AL008,2014-08-16T00:00:00,20.54083,0
AL008,2014-08-17T00:00:00,20.03458,0
AL008,2014-08-18T00:00:00,20.77,0
AL008,2014-08-19T00:00:00,23.54167,0
AL008,2014-08-20T00:00:00,23.22833,0
AL008,2014-08-21T00:00:00,21.935,0
AL008,2014-08-22T00:00:00,22.26459,0
AL008,2014-08-23T00:00:00,21.09583,0
AL008,2014-08-24T00:00:00,20.55375,0
AL008,2014-08-25T00:00:00,22.18625,0
AL008,2014-08-26T00:00:00,25.09459,0
AL008,2014-08-27T00:00:00,25.32625,0
AL008,2014-08-28T00:00:00,23.58584,0
AL008,2014-08-29T00:00:00,24.57292,0
AL008,2014-08-30T00:00:00,20.24083,0
AL008,2014-08-31T00:00:00,21.75833,0
AL008,2014-09-01T00:00:00,22.685,0
AL008,2014-09-02T00:00:00,25.90208,0
AL008,2014-09-03T00:00:00,25.72625,0
AL008,2014-09-04T00:00:00,24.73375,0
AL008,2014-09-05T00:00:00,23.01875,0
AL008,2014-09-06T00:00:00,22.65583,0
AL008,2014-09-07T00:00:00,22.46583,0.2
AL008,2014-09-08T00:00:00,21.325,0
AL008,2014-09-09T00:00:00,20.21916,0
AL008,2014-09-10T00:00:00,21.23792,0
AL008,2014-09-11T00:00:00,20.40583,0
AL008,2014-09-12T00:00:00,20.70833,0
AL008,2014-09-13T00:00:00,21.92959,0
AL008,2014-09-14T00:00:00,21.90042,0
AL008,2014-09-15T00:00:00,19.57375,0
AL008,2014-09-16T00:00:00,18.47292,0
AL008,2014-09-17T00:00:00,19.05791,0
AL008,2014-09-18T00:00:00,18.70209,0
AL008,2014-09-19T00:00:00,19.23334,0
AL008,2014-09-20T00:00:00,20.07958,0
AL008,2014-09-21T00:00:00,20.04708,0
AL008,2014-09-22T00:00:00,16.50833,22.4
AL008,2014-09-23T00:00:00,16.02541,0
AL008,2014-09-24T00:00:00,16.36166,0
AL008,2014-09-25T00:00:00,14.225,4.2
AL008,2014-09-26T00:00:00,15.08916,0.6
AL008,2014-09-27T00:00:00,13.86125,13.2
AL008,2014-09-28T00:00:00,15.43417,1.6
AL008,2014-09-29T00:00:00,15.13292,2.4
AL008,2014-09-30T00:00:00,15.36875,0.2
AL008,2014-10-01T00:00:00,15.94125,0.8
AL008,2014-10-02T00:00:00,15.87958,0.2
AL008,2014-10-03T00:00:00,15.61625,0
AL008,2014-10-04T00:00:00,16.68458,0.2
AL008,2014-10-05T00:00:00,17.23,0
AL008,2014-10-06T00:00:00,16.8375,0.2
AL008,2014-10-07T00:00:00,17.03333,0
AL008,2014-10-08T00:00:00,18.44792,0
AL008,2014-10-09T00:00:00,18.17166,0
AL008,2014-10-10T00:00:00,15.71833,0
AL008,2014-10-11T00:00:00,14.73958,0
AL008,2014-10-12T00:00:00,13.78458,0.2
AL008,2014-10-13T00:00:00,11.68625,0
AL008,2014-10-14T00:00:00,10.36237,6.4
AL008,2014-10-15T00:00:00,13.03042,0
AL008,2014-10-16T00:00:00,17.475,0
AL008,2014-10-17T00:00:00,17.33834,0
AL008,2014-10-18T00:00:00,18.00042,0
AL008,2014-10-19T00:00:00,17.33459,0
AL008,2014-10-20T00:00:00,17.63208,0
AL008,2014-10-21T00:00:00,20.38125,0
AL008,2014-10-22T00:00:00,18.63667,0
AL008,2014-10-23T00:00:00,14.82767,0
AL008,2014-10-24T00:00:00,16.13167,0
AL008,2014-10-25T00:00:00,14.42829,0
AL008,2014-10-26T00:00:00,14.97721,0
AL008,2014-10-27T00:00:00,13.70817,0
AL008,2014-10-28T00:00:00,11.84013,0
AL008,2014-10-29T00:00:00,12.35684,0.2
AL008,2014-10-30T00:00:00,12.38475,0.2
AL008,2014-10-31T00:00:00,11.20104,0.2
AL008,2014-11-01T00:00:00,11.46467,0.2
AL008,2014-11-02T00:00:00,10.36796,0.2
AL008,2014-11-03T00:00:00,12.515,0
AL008,2014-11-04T00:00:00,8.605792,20.6
AL008,2014-11-05T00:00:00,5.835292,0
AL008,2014-11-06T00:00:00,7.349166,0
AL008,2014-11-07T00:00:00,10.61258,0
AL008,2014-11-08T00:00:00,10.43875,0
AL008,2014-11-09T00:00:00,7.520916,0
AL008,2014-11-10T00:00:00,6.007833,0
AL008,2014-11-11T00:00:00,8.1845,5.4
AL008,2014-11-12T00:00:00,10.01958,0
AL008,2014-11-13T00:00:00,11.54333,0
AL008,2014-11-14T00:00:00,11.96167,0.6
AL008,2014-11-15T00:00:00,7.872416,2.4
AL008,2014-11-16T00:00:00,7.651875,0
AL008,2014-11-17T00:00:00,6.958834,0
AL008,2014-11-18T00:00:00,7.312583,0
AL008,2014-11-19T00:00:00,10.05754,0
AL008,2014-11-20T00:00:00,8.734208,0.2
AL008,2014-11-21T00:00:00,9.499583,0
AL008,2014-11-22T00:00:00,12.11208,0
AL008,2014-11-23T00:00:00,13.01704,0
AL008,2014-11-24T00:00:00,10.30221,0
AL008,2014-11-25T00:00:00,10.6175,0.2
AL008,2014-11-26T00:00:00,9.912665,0.2
AL008,2014-11-27T00:00:00,7.563833,2.2
AL008,2014-11-28T00:00:00,7.568833,2.2
AL008,2014-11-29T00:00:00,8.050418,1.2
AL008,2014-11-30T00:00:00,7.574125,6.2
AL008,2014-12-01T00:00:00,8.45075,0.2
AL008,2014-12-02T00:00:00,6.266708,0.6
AL008,2014-12-03T00:00:00,6.328375,2.2
AL008,2014-12-04T00:00:00,5.177167,0.8
AL008,2014-12-05T00:00:00,4.918292,0.2
AL008,2014-12-06T00:00:00,2.754833,0
AL008,2014-12-07T00:00:00,2.683375,0
AL008,2014-12-08T00:00:00,3.637834,0
AL008,2014-12-09T00:00:00,5.162709,0
AL008,2014-12-10T00:00:00,4.587292,0
AL008,2014-12-11T00:00:00,5.679875,0
AL008,2014-12-12T00:00:00,6.401042,0
AL008,2014-12-13T00:00:00,8.293083,0
AL008,2014-12-14T00:00:00,4.765666,18.8
AL008,2014-12-15T00:00:00,4.911084,3.2
AL008,2014-12-16T00:00:00,5.129417,0
AL008,2014-12-17T00:00:00,6.5685,0.2
AL008,2014-12-18T00:00:00,8.179583,0
AL008,2014-12-19T00:00:00,9.001627,0
AL008,2014-12-20T00:00:00,8.785333,0
AL008,2014-12-21T00:00:00,4.821709,0.2
AL008,2014-12-22T00:00:00,4.498874,0.2
AL008,2014-12-23T00:00:00,4.272,0.2
AL008,2014-12-24T00:00:00,5.421709,0.2
AL008,2014-12-25T00:00:00,4.148626,0.2
AL008,2014-12-26T00:00:00,4.252624,0.2
AL008,2014-12-27T00:00:00,5.064,0
AL008,2014-12-28T00:00:00,3.974458,0.6
AL008,2014-12-29T00:00:00,1.028708,0
AL008,2014-12-30T00:00:00,0.16575,0
AL008,2014-12-31T00:00:00,3.410125,0
AL008,2015-12-13T00:00:00,7.082417,0
AL008,2015-12-14T00:00:00,8.2925,0
AL008,2015-12-15T00:00:00,9.453375,0
AL008,2015-12-16T00:00:00,10.42075,0
AL008,2015-12-17T00:00:00,11.6885,0
AL008,2015-12-18T00:00:00,11.32983,0
AL008,2015-12-19T00:00:00,10.23129,0
AL008,2015-12-20T00:00:00,11.23146,0
AL008,2015-12-21T00:00:00,8.340125,0
AL008,2015-12-22T00:00:00,7.758875,0
AL008,2015-12-23T00:00:00,6.61825,0
AL008,2015-12-24T00:00:00,6.561458,0
AL008,2015-12-25T00:00:00,6.283375,0.2
AL008,2015-12-26T00:00:00,6.274,0
AL008,2015-12-27T00:00:00,6.215958,0.2
AL008,2015-12-28T00:00:00,7.956583,0.2
AL008,2015-12-29T00:00:00,9.831708,0
AL008,2015-12-30T00:00:00,7.627333,0.2
AL008,2015-12-31T00:00:00,9.371,0
AL008,2015-01-01T00:00:00,2.647083,0
AL008,2015-01-02T00:00:00,4.99025,0
AL008,2015-01-03T00:00:00,6.931167,0
AL008,2015-01-04T00:00:00,9.169541,0
AL008,2015-01-05T00:00:00,5.819167,0
AL008,2015-01-06T00:00:00,5.928667,0
AL008,2015-01-07T00:00:00,3.817375,0
AL008,2015-01-08T00:00:00,4.034333,0
AL008,2015-01-09T00:00:00,3.93175,0
AL008,2015-01-10T00:00:00,7.77625,0
AL008,2015-01-11T00:00:00,8.79125,0
AL008,2015-01-12T00:00:00,5.254292,0
AL008,2015-01-13T00:00:00,8.781959,0
AL008,2015-01-14T00:00:00,8.648791,0
AL008,2015-01-15T00:00:00,8.350208,0
AL008,2015-01-16T00:00:00,4.637834,0
AL008,2015-01-17T00:00:00,1.951833,0
AL008,2015-01-18T00:00:00,0.5175416,6.2
AL008,2015-01-19T00:00:00,2.665583,5.6
AL008,2015-01-20T00:00:00,0.803,0
AL008,2015-01-21T00:00:00,0.2002917,0
AL008,2015-01-22T00:00:00,1.079458,0.2
AL008,2015-01-23T00:00:00,1.817708,0
AL008,2015-01-24T00:00:00,1.85175,0
AL008,2015-01-25T00:00:00,4.454667,0
AL008,2015-01-26T00:00:00,5.16775,0
AL008,2015-01-27T00:00:00,6.125667,0
AL008,2015-01-28T00:00:00,6.574042,0
AL008,2015-01-29T00:00:00,6.123917,0.2
AL008,2015-01-30T00:00:00,9.308208,11.2
AL008,2015-01-31T00:00:00,6.888875,22.6
AL008,2015-02-01T00:00:00,1.229875,0
AL008,2015-02-02T00:00:00,1.843583,1.6
AL008,2015-02-03T00:00:00,4.022042,1.6
AL008,2015-02-04T00:00:00,0.4786667,1.8
AL008,2015-02-05T00:00:00,-0.8393333,0
AL008,2015-02-06T00:00:00,-0.3939167,0
AL008,2015-02-07T00:00:00,-0.5411667,0
AL008,2015-02-08T00:00:00,0.557,3.2
AL008,2015-02-09T00:00:00,0.418875,0
AL008,2015-02-10T00:00:00,2.535542,1.2
AL008,2015-02-11T00:00:00,4.180666,0
AL008,2015-02-12T00:00:00,3.529583,9.2
AL008,2015-02-13T00:00:00,5.184292,0
AL008,2015-02-14T00:00:00,5.800458,0
AL008,2015-02-15T00:00:00,6.730792,0
AL008,2015-02-16T00:00:00,6.403708,0
AL008,2015-02-17T00:00:00,3.772208,8.400001
AL008,2015-02-18T00:00:00,4.08025,3
AL008,2015-02-19T00:00:00,4.34375,0
AL008,2015-02-20T00:00:00,4.216542,0.2
AL008,2015-02-21T00:00:00,4.411167,0
AL008,2015-02-22T00:00:00,6.411458,0
AL008,2015-02-23T00:00:00,7.120791,0
AL008,2015-02-24T00:00:00,5.927667,0
AL008,2015-02-25T00:00:00,5.621333,0
AL008,2015-02-26T00:00:00,9.205334,0
AL008,2015-02-27T00:00:00,8.795042,0
AL008,2015-02-28T00:00:00,8.959625,0
AL008,2015-03-01T00:00:00,10.16692,0
AL008,2015-03-02T00:00:00,14.22933,0
AL008,2015-03-03T00:00:00,14.0455,0
AL008,2015-03-04T00:00:00,12.14183,0
AL008,2015-03-05T00:00:00,4.656833,0
AL008,2015-03-06T00:00:00,4.996833,0
AL008,2015-03-07T00:00:00,7.825958,0
AL008,2015-03-08T00:00:00,8.216166,0
AL008,2015-03-09T00:00:00,8.257,0
AL008,2015-03-10T00:00:00,11.43371,0
AL008,2015-03-11T00:00:00,13.89617,0
AL008,2015-03-12T00:00:00,14.09508,0
AL008,2015-03-13T00:00:00,10.56071,0
AL008,2015-03-14T00:00:00,6.62325,0
AL008,2015-03-15T00:00:00,4.623583,0.2
AL008,2015-03-16T00:00:00,5.579166,0.2
AL008,2015-03-17T00:00:00,5.392208,0.2
AL008,2015-03-18T00:00:00,4.047333,9.2
AL008,2015-03-19T00:00:00,6.553,8
AL008,2015-03-20T00:00:00,7.39575,17.6
AL008,2015-03-21T00:00:00,6.805292,1.4
AL008,2015-03-22T00:00:00,6.799625,8.2
AL008,2015-03-23T00:00:00,6.913625,16.8
AL008,2015-03-24T00:00:00,5.564292,4.4
AL008,2015-03-25T00:00:00,4.156083,3
AL008,2015-03-26T00:00:00,4.581708,0
AL008,2015-03-27T00:00:00,11.78233,0
AL008,2015-03-28T00:00:00,15.14375,0
AL008,2015-03-29T00:00:00,16.44042,0
AL008,2015-03-30T00:00:00,16.94625,0
AL008,2015-03-31T00:00:00,17.96042,0
AL008,2015-04-01T00:00:00,14.94583,0
AL008,2015-04-02T00:00:00,11.36217,0
AL008,2015-04-03T00:00:00,12.78517,0
AL008,2015-04-04T00:00:00,13.14833,0
AL008,2015-04-05T00:00:00,12.47325,0.6
AL008,2015-04-06T00:00:00,7.121042,0
AL008,2015-04-07T00:00:00,5.363292,2
AL008,2015-04-08T00:00:00,5.732125,0
AL008,2015-04-09T00:00:00,5.198167,3
AL008,2015-04-10T00:00:00,8.632334,0
AL008,2015-04-11T00:00:00,8.623083,5.8
AL008,2015-04-12T00:00:00,9.142584,9.4
AL008,2015-04-13T00:00:00,9.893666,0
AL008,2015-04-14T00:00:00,11.53783,0
AL008,2015-04-15T00:00:00,9.977917,4.8
AL008,2015-04-16T00:00:00,11.233,0
AL008,2015-04-17T00:00:00,11.79246,0.2
AL008,2015-04-18T00:00:00,12.53837,0
AL008,2015-04-19T00:00:00,12.15004,0
AL008,2015-04-20T00:00:00,11.2505,0
AL008,2015-04-21T00:00:00,10.06013,0
AL008,2015-04-22T00:00:00,13.32467,0
AL008,2015-04-23T00:00:00,13.88338,0
AL008,2015-04-24T00:00:00,15.364,0
AL008,2015-04-25T00:00:00,14.41417,0
AL008,2015-04-26T00:00:00,12.12712,3.2
AL008,2015-04-27T00:00:00,9.890625,3.2
AL008,2015-04-28T00:00:00,12.28871,0
AL008,2015-04-29T00:00:00,13.91008,0
AL008,2015-04-30T00:00:00,15.04042,0
AL008,2015-05-01T00:00:00,17.68792,0
AL008,2015-05-02T00:00:00,19.89792,0
AL008,2015-05-03T00:00:00,21.90458,0
AL008,2015-05-04T00:00:00,21.55,0
AL008,2015-05-05T00:00:00,16.84917,0
AL008,2015-05-06T00:00:00,15.66125,0
AL008,2015-05-07T00:00:00,15.80137,0
AL008,2015-05-08T00:00:00,16.91667,0
AL008,2015-05-09T00:00:00,17.64792,0
AL008,2015-05-10T00:00:00,16.99958,0
AL008,2015-05-11T00:00:00,17.81221,0
AL008,2015-05-12T00:00:00,19.84767,0
AL008,2015-05-13T00:00:00,23.76875,0
AL008,2015-05-14T00:00:00,25.35417,0
AL008,2015-05-15T00:00:00,19.57333,0
AL008,2015-05-16T00:00:00,15.36458,0
AL008,2015-05-17T00:00:00,14.86563,0
AL008,2015-05-18T00:00:00,16.23942,0
AL008,2015-05-19T00:00:00,19.03208,0
AL008,2015-05-20T00:00:00,12.11708,13
AL008,2015-05-21T00:00:00,12.17125,0
AL008,2015-05-22T00:00:00,11.211,0
AL008,2015-05-23T00:00:00,12.08842,0.2
AL008,2015-05-24T00:00:00,11.45792,0
AL008,2015-05-25T00:00:00,12.61875,0
AL008,2015-05-26T00:00:00,15.71883,0
AL008,2015-05-27T00:00:00,15.79529,0
AL008,2015-05-28T00:00:00,15.69854,0
AL008,2015-05-29T00:00:00,17.2025,0.2
AL008,2015-05-30T00:00:00,17.08167,5.2
AL008,2015-05-31T00:00:00,16.15083,11.2
AL008,2015-06-01T00:00:00,16.4775,1.6
AL008,2015-06-02T00:00:00,17.78333,0
AL008,2015-06-03T00:00:00,17.64833,0
AL008,2015-06-04T00:00:00,16.76583,0
AL008,2015-06-05T00:00:00,17.67458,0
AL008,2015-06-06T00:00:00,18.24542,0
AL008,2015-06-07T00:00:00,17.68958,0
AL008,2015-06-08T00:00:00,18.04125,0
AL008,2015-06-09T00:00:00,19.01458,0
AL008,2015-06-10T00:00:00,18.58833,0
AL008,2015-06-11T00:00:00,16.39167,7.8
AL008,2015-06-12T00:00:00,17.03125,0
AL008,2015-06-13T00:00:00,16.35125,0
AL008,2015-06-14T00:00:00,14.61375,0
AL008,2015-06-15T00:00:00,13.42542,1.6
AL008,2015-06-16T00:00:00,15.05583,0
AL008,2015-06-17T00:00:00,17.16417,0
AL008,2015-06-18T00:00:00,16.99583,0
AL008,2015-06-19T00:00:00,19.505,0
AL008,2015-06-20T00:00:00,20.7925,0
AL008,2015-06-21T00:00:00,20.95375,0
AL008,2015-06-22T00:00:00,22.07,0
AL008,2015-06-23T00:00:00,22.16708,0
AL008,2015-06-24T00:00:00,20.07583,0.4
AL008,2015-06-25T00:00:00,19.69917,0
AL008,2015-06-26T00:00:00,22.28417,0
AL008,2015-06-27T00:00:00,23.7525,0
AL008,2015-06-28T00:00:00,25.84667,0
AL008,2015-06-29T00:00:00,25.3975,0
AL008,2015-06-30T00:00:00,24.975,0
AL008,2015-07-01T00:00:00,25.30042,0
AL008,2015-07-02T00:00:00,24.31833,0
AL008,2015-07-03T00:00:00,24.03208,0
AL008,2015-07-04T00:00:00,25.885,0
AL008,2015-07-05T00:00:00,26.39208,0
AL008,2015-07-06T00:00:00,26.33917,0
AL008,2015-07-07T00:00:00,27.22667,0
AL008,2015-07-08T00:00:00,29.19208,0
AL008,2015-07-09T00:00:00,25.56125,0
AL008,2015-07-10T00:00:00,27.245,0
AL008,2015-07-11T00:00:00,25.36125,0
AL008,2015-07-12T00:00:00,24.36792,0
AL008,2015-07-13T00:00:00,25.15708,0
AL008,2015-07-14T00:00:00,24.96167,0
AL008,2015-07-15T00:00:00,25.6475,0
AL008,2015-07-16T00:00:00,25.15333,0
AL008,2015-07-17T00:00:00,24.62167,0
AL008,2015-07-18T00:00:00,24.49625,0
AL008,2015-07-19T00:00:00,25.8325,0
AL008,2015-07-20T00:00:00,25.47875,0
AL008,2015-07-21T00:00:00,25.59667,0
AL008,2015-07-22T00:00:00,26.29667,0
AL008,2015-07-23T00:00:00,23.735,0.2
AL008,2015-07-24T00:00:00,26.86833,0
AL008,2015-07-25T00:00:00,24.60458,0
AL008,2015-07-26T00:00:00,24.2775,0
AL008,2015-07-27T00:00:00,28.10167,0
AL008,2015-07-28T00:00:00,27.13667,0
AL008,2015-07-29T00:00:00,26.51625,12.8
AL008,2015-07-30T00:00:00,24.05417,0
AL008,2015-07-31T00:00:00,22.50958,0
AL008,2015-09-01T00:00:00,22.27833,0
AL008,2015-09-02T00:00:00,21.895,0
AL008,2015-09-03T00:00:00,20.6025,0
AL008,2015-09-04T00:00:00,19.50167,0
AL008,2015-09-05T00:00:00,17.72875,5.8
AL008,2015-09-06T00:00:00,15.26458,34
AL008,2015-09-07T00:00:00,16.5275,14.4
AL008,2015-09-08T00:00:00,17.08625,0.2
AL008,2015-09-09T00:00:00,18.19875,0.2
AL008,2015-09-10T00:00:00,19.92875,0
AL008,2015-09-11T00:00:00,20.07208,0
AL008,2015-09-12T00:00:00,19.00125,1
AL008,2015-09-13T00:00:00,19.44167,0
AL008,2015-09-14T00:00:00,18.82917,0
AL008,2015-09-15T00:00:00,18.81042,0
AL008,2015-09-16T00:00:00,19.34458,0
AL008,2015-09-17T00:00:00,17.99625,0
AL008,2015-09-18T00:00:00,15.70583,0
AL008,2015-09-19T00:00:00,15.93292,0
AL008,2015-09-20T00:00:00,17.44458,0.2
AL008,2015-09-21T00:00:00,21.36333,0
AL008,2015-09-22T00:00:00,21.71042,0
AL008,2015-09-23T00:00:00,19.63208,0
AL008,2015-09-24T00:00:00,17.22833,0
AL008,2015-09-25T00:00:00,17.17875,0
AL008,2015-09-26T00:00:00,17.83958,0
AL008,2015-09-27T00:00:00,15.37417,20.6
AL008,2015-09-28T00:00:00,13.70333,0
AL008,2015-09-29T00:00:00,13.49333,0
AL008,2015-09-30T00:00:00,14.44833,0.2
AL008,2015-10-01T00:00:00,15.70833,0
AL008,2015-10-02T00:00:00,17.29667,0
AL008,2015-10-03T00:00:00,17.90833,0
AL008,2015-10-04T00:00:00,20.1475,0
AL008,2015-10-05T00:00:00,19.1675,0
AL008,2015-10-06T00:00:00,17.24458,0
AL008,2015-10-07T00:00:00,15.00667,0
AL008,2015-10-08T00:00:00,13.66375,0
AL008,2015-10-09T00:00:00,13.21083,0
AL008,2015-10-10T00:00:00,14.56542,0.4
